#FIELD,ID,P_merg,dr7objid_1,galcount,TType,objID,RA,Dec,X,Y,PhotoFlag,simple_class
STRIPE82-0069,SPLUS.STRIPE82-0069.29473.griz,0.9986585378646851,587731512081580251,148272,2.9508516788482666,587731512081580251,47.7873,-0.5003,8129.361999999999,6807.455,2,Ei
STRIPE82-0069,SPLUS.STRIPE82-0069.23706.griz,0.9990768432617188,587731512618582229,149007,3.882558822631836,587731512618582229,48.0995,-0.1845,6086.241999999999,8874.939,3,Ec
STRIPE82-0071,SPLUS.STRIPE82-0071.06766.griz,0.9999257326126099,588015507680723008,559091,0.716538667678833,588015507680723008,50.1889,-1.0538,1687.665,3184.188,3,Ei
STRIPE82-0072,SPLUS.STRIPE82-0072.20093.griz,0.9919893145561218,587731514229588149,151030,4.227176189422607,587731514229588149,49.0142,1.185,9375.743,8675.743,3,Ei
STRIPE82-0073,SPLUS.STRIPE82-0073.28807.griz,0.9904676079750061,587731512082890786,148316,4.904714584350586,587731512082890786,50.7077,-0.6123,7568.099,6074.571,3,S
STRIPE82-0073,SPLUS.STRIPE82-0073.16903.griz,0.999081015586853,587731512619827330,149048,-1.2944217920303345,587731512619827330,50.9309,-0.1184,6107.757,9307.161,3,Ei
STRIPE82-0073,SPLUS.STRIPE82-0073.17583.griz,0.9992632269859314,587731512619827332,149049,-2.0633420944213867,587731512619827332,50.9346,-0.1195,6083.409000000001,9300.121,3,Er
STRIPE82-0075,SPLUS.STRIPE82-0075.04680.griz,0.9985443353652954,588015507681837090,559132,2.7871875762939453,588015507681837090,52.7595,-1.1221,3415.967,2737.1890000000003,3,Ei
STRIPE82-0076,SPLUS.STRIPE82-0076.19067.griz,0.9999550580978394,587731513694421079,150387,-1.453199028968811,587731513694421079,52.8521,0.7392,2809.414,5757.291,3,Ei
STRIPE82-0076,SPLUS.STRIPE82-0076.23579.griz,0.9997583031654358,588015510366126251,564658,2.829355239868164,588015510366126251,52.5896,1.0425,4527.8859999999995,7742.116,3,S
STRIPE82-0077,SPLUS.STRIPE82-0077.30214.griz,0.9996240139007568,587731512084463638,148393,-1.0062071084976196,587731512084463638,54.3236,-0.5491,2454.567,6488.009,3,S
STRIPE82-0079,SPLUS.STRIPE82-0079.23347.griz,0.9990677237510681,588015508756561979,561426,-2.6426095962524414,588015508756561979,54.9725,-0.2833,7484.155,8227.896,3,Er
STRIPE82-0083,SPLUS.STRIPE82-0083.08175.griz,0.9998270869255066,587731511549362338,147723,-1.366904854774475,587731511549362338,58.422,-0.8786,3459.99,4331.545999999999,3,Ei
STRIPE82-0083,SPLUS.STRIPE82-0083.13542.griz,0.9972448348999023,588015508221132883,560395,0.2563765048980713,588015508221132883,58.3129,-0.7098,4174.275,5436.536999999999,3,Ei
STRIPE82-0099,SPLUS.STRIPE82-0099.59149.griz,0.9908158779144287,587731172767302694,139351,-2.239072799682617,587731172767302694,309.5209,-0.5024,1936.365,6793.669,2,Er
STRIPE82-0102,SPLUS.STRIPE82-0102.09649.griz,0.9947799444198608,587730847423201642,138304,-2.2248764038085938,587730847423201642,310.5972,0.1328,4168.392,1787.66,3,Ei
STRIPE82-0102,SPLUS.STRIPE82-0102.80472.griz,0.997076153755188,587731174914851394,139995,-1.8201290369033813,587731174914851394,309.7373,1.2429999999999999,9796.212,9055.425,3,Ei
STRIPE82-0102,SPLUS.STRIPE82-0102.86352.griz,0.9994335770606995,587731174914916955,139997,-2.3865442276000977,587731174914916955,309.888,1.1716,8810.05,8587.527,3,Er
STRIPE82-0102,SPLUS.STRIPE82-0102.89731.griz,0.9999397993087769,587731174915113401,140004,3.3328514099121094,587731174915113401,310.3116,1.1798,6037.812,8641.28,3,Ei
STRIPE82-0104,SPLUS.STRIPE82-0104.10609.griz,0.9982354640960693,587730847423594745,138313,4.018037796020508,587730847423594745,311.4963,0.1832,7560.611999999999,2117.7110000000002,3,Er
STRIPE82-0104,SPLUS.STRIPE82-0104.39955.griz,0.9985858201980591,587731174378831929,139860,0.20576781034469604,587731174378831929,311.5648,0.7195,7112.266,5627.911,3,Ei
STRIPE82-0104,SPLUS.STRIPE82-0104.75146.griz,0.9929130673408508,587731174915769077,140018,4.315027713775635,587731174915769077,311.7862,1.113,5662.988,8203.666,3,S
STRIPE82-0105,SPLUS.STRIPE82-0105.32544.griz,0.9993769526481628,587730846350442969,137843,4.011518955230713,587730846350442969,312.9287,-0.7248,7461.825,5337.798000000001,3,S
STRIPE82-0105,SPLUS.STRIPE82-0105.57713.griz,0.9998095631599426,587730846887772759,138090,-2.2991580963134766,587730846887772759,313.844,-0.2157,1470.234,8670.218,3,Ei
STRIPE82-0105,SPLUS.STRIPE82-0105.68357.griz,1.0,587731173305942556,139535,4.179950714111328,587731173305942556,313.6269,-0.1391,2891.6620000000003,9171.688,3,S
STRIPE82-0105,SPLUS.STRIPE82-0105.64000.griz,0.9926992058753967,587731173306008403,139543,2.939189910888672,587731173306008403,313.7587,-0.04,2028.7179999999998,9820.399,2,Ei
STRIPE82-0108,SPLUS.STRIPE82-0108.22288.griz,0.9942675232887268,587730847961645469,138656,-2.078738212585449,587730847961645469,314.2733,0.5003,7937.880999999999,4193.391,3,Ec
STRIPE82-0108,SPLUS.STRIPE82-0108.29459.griz,0.9992340803146362,587731174380273751,139900,-2.1047396659851074,587731174380273751,314.8667,0.6876,4054.153,5419.314,3,Er
STRIPE82-0109,SPLUS.STRIPE82-0109.09067.griz,0.999016523361206,587730845814751852,137673,4.600924491882324,587730845814751852,315.5564,-1.1981,8815.966999999999,2240.016,3,S
STRIPE82-0109,SPLUS.STRIPE82-0109.07277.griz,0.9990639090538025,587730845814882932,137676,4.746809005737305,587730845814882932,315.903,-1.2285,6547.717,2040.932,3,S
STRIPE82-0109,SPLUS.STRIPE82-0109.39414.griz,0.9980512857437134,587730846351491301,137886,-1.8787733316421509,587730846351491301,315.2953,-0.6332,10525.247,5937.071,3,Er
STRIPE82-0109,SPLUS.STRIPE82-0109.32427.griz,0.9999831914901733,587730846351753935,137894,-0.6811314821243286,587730846351753935,315.8608,-0.7455,6824.093000000001,5202.448,3,Ei
STRIPE82-0109,SPLUS.STRIPE82-0109.50998.griz,0.9949883818626404,587730846888624289,138129,-2.1021480560302734,587730846888624289,315.8437,-0.3984,6936.085999999999,7474.670999999999,3,Ei
STRIPE82-0109,SPLUS.STRIPE82-0109.60050.griz,0.9913007616996765,587730847425364335,138384,2.026195764541626,587730847425364335,315.6132,0.0275,8444.721,10262.612,3,Er
STRIPE82-0109,SPLUS.STRIPE82-0109.25982.griz,0.9999135732650757,587731172233380100,139283,0.9100396633148193,587731172233380100,316.2689,-0.8655,4152.733,4417.361,3,Er
STRIPE82-0109,SPLUS.STRIPE82-0109.23904.griz,0.995110809803009,587731172233446034,139288,-2.2196030616760254,587731172233446034,316.4703,-0.9084,2834.844,4136.3820000000005,3,Er
STRIPE82-0110,SPLUS.STRIPE82-0110.04131.griz,0.9995366334915161,587730847425364299,138382,3.5601096153259277,587730847425364299,315.6106,0.1173,8462.029,1686.5529999999999,3,S
STRIPE82-0110,SPLUS.STRIPE82-0110.07111.griz,0.9973094463348389,587730847425560763,138402,0.4746829867362976,587730847425560763,316.0023,0.1783,5897.964,2085.969,2,Ei
STRIPE82-0111,SPLUS.STRIPE82-0111.19413.griz,0.9969303011894226,587731172233642122,139303,1.6989648342132568,587731172233642122,316.8328,-0.9662,9738.287,3757.525,3,Ei
STRIPE82-0111,SPLUS.STRIPE82-0111.20427.griz,0.9966986775398254,587731172234100867,139319,-2.0470657348632812,587731172234100867,317.8829,-0.9509,2865.94,3858.167,3,Ei
STRIPE82-0111,SPLUS.STRIPE82-0111.53975.griz,0.9954513907432556,587731173307318975,139584,2.796052932739258,587731173307318975,316.7774,-0.2038,10101.511999999999,8748.476999999999,3,Ei
STRIPE82-0112,SPLUS.STRIPE82-0112.22006.griz,0.9998997449874878,587730847962956179,138697,-2.0911617279052734,587730847962956179,317.2773,0.5583,6828.995,4573.272,3,Ei
STRIPE82-0112,SPLUS.STRIPE82-0112.11257.griz,0.9966554641723633,587731173844385953,139770,-2.0479049682617188,587731173844385953,317.1374,0.2819,7744.855,2763.551,3,Er
STRIPE82-0112,SPLUS.STRIPE82-0112.26090.griz,0.9922771453857422,587731174381650284,139945,1.272912621498108,587731174381650284,318.1287,0.6586,1256.85,5229.849,3,Er
STRIPE82-0114,SPLUS.STRIPE82-0114.03218.griz,0.994265615940094,587730847426609341,138452,-2.0847668647766113,587730847426609341,318.405,0.1128,8725.501,1657.182,3,Er
STRIPE82-0114,SPLUS.STRIPE82-0114.05695.griz,0.991692304611206,587730847426937139,138471,3.064112424850464,587730847426937139,319.1861,0.1729,3612.204,2050.604,3,S
STRIPE82-0114,SPLUS.STRIPE82-0114.05945.griz,0.9969251751899719,587730847426937140,138472,4.412886142730713,587730847426937140,319.1826,0.1703,3635.04,2033.586,3,S
STRIPE82-0114,SPLUS.STRIPE82-0114.19108.griz,0.9931380152702332,587730847963480103,138724,-2.186811923980713,587730847963480103,318.3413,0.541,9142.081,4459.856,3,Er
STRIPE82-0114,SPLUS.STRIPE82-0114.08438.griz,0.9998289346694946,587731173845041296,139807,1.1380738019943237,587731173845041296,318.6663,0.251,7014.696,2561.389,0,Ei
STRIPE82-0114,SPLUS.STRIPE82-0114.37213.griz,0.9994712471961975,587731174918586977,140104,3.033947706222534,587731174918586977,318.2823,1.2298,9527.502,8968.608,2,Ei
STRIPE82-0115,SPLUS.STRIPE82-0115.07505.griz,0.9995087385177612,587730845816651974,137726,4.024690628051758,587730845816651974,319.9299,-1.1291,8020.206,2691.486,3,Ei
STRIPE82-0116,SPLUS.STRIPE82-0116.22620.griz,0.9998949766159058,587730847964135621,138745,-2.3476715087890625,587730847964135621,319.9175,0.6174,8102.078,4959.6990000000005,3,Er
STRIPE82-0116,SPLUS.STRIPE82-0116.13629.griz,0.9994148015975952,587731186723520927,142718,4.41611385345459,587731186723520927,320.5431,0.3915,4007.257,3481.255,2,Er
STRIPE82-0116,SPLUS.STRIPE82-0116.28443.griz,0.9963996410369873,587731187260523032,143639,1.0673449039459229,587731187260523032,320.8691,0.7818,1873.836,6035.934,3,Ei
STRIPE82-0116,SPLUS.STRIPE82-0116.43845.griz,0.996907651424408,587731188065632477,145207,2.271287679672241,587731188065632477,320.4252,1.0776,4779.125,7972.274,3,Ei
STRIPE82-0117,SPLUS.STRIPE82-0117.55040.griz,0.9988337159156799,587730846891114769,138195,0.09495985507965088,587730846891114769,321.5821,-0.2181,6483.3,8655.051,3,Er
STRIPE82-0117,SPLUS.STRIPE82-0117.21912.griz,0.993198037147522,587731185113432310,140151,-1.8122230768203735,587731185113432310,321.8041,-0.8592,5030.778,4458.603,3,Ei
STRIPE82-0118,SPLUS.STRIPE82-0118.05687.griz,0.9999794960021973,587730847428313503,138523,-2.2430830001831055,587730847428313503,322.2532,0.1827,2090.894,2114.2870000000003,3,Ei
STRIPE82-0118,SPLUS.STRIPE82-0118.10348.griz,0.9967477321624756,587731186724176154,142751,4.6342949867248535,587731186724176154,322.0927,0.3128,3141.105,2966.395,3,Ei
STRIPE82-0119,SPLUS.STRIPE82-0119.55892.griz,0.9997420907020569,587730846891901368,138234,-0.47444939613342285,587730846891901368,323.3524,-0.2682,4173.098,8327.122,3,S
STRIPE82-0119,SPLUS.STRIPE82-0119.17741.griz,0.9964248538017273,587731185114022444,140173,-0.8825411796569824,587731185114022444,323.1527,-0.9623,5480.307,3783.687,3,Er
STRIPE82-0119,SPLUS.STRIPE82-0119.37403.griz,0.9990766048431396,587731185650827595,141098,-0.4229743480682373,587731185650827595,322.9088,-0.6081,7076.321999999999,6102.026,3,Ei
STRIPE82-0120,SPLUS.STRIPE82-0120.04145.griz,0.9998098015785217,587730847428837716,138547,2.101334571838379,587730847428837716,323.4755,0.1507,3367.0429999999997,1904.7060000000001,3,S
STRIPE82-0120,SPLUS.STRIPE82-0120.44059.griz,0.9991564750671387,587730848502251805,139110,-1.5234297513961792,587730848502251805,322.8161,0.9874,7683.019,7381.901999999999,3,Er
STRIPE82-0120,SPLUS.STRIPE82-0120.11432.griz,0.9903944134712219,587731186724438442,142773,1.001098871231079,587731186724438442,322.5915,0.3622,9153.7,3289.458,2,Ei
STRIPE82-0120,SPLUS.STRIPE82-0120.39437.griz,0.9998428821563721,587731187798442484,144480,-2.136390209197998,587731187798442484,323.3169,1.1423,4405.585,8395.815999999999,3,Er
STRIPE82-0120,SPLUS.STRIPE82-0120.42288.griz,0.9999573230743408,587731187798507928,144483,-0.2683906555175781,587731187798507928,323.4102,1.0687,3794.934,7913.590999999999,3,Ei
STRIPE82-0120,SPLUS.STRIPE82-0120.41276.griz,0.999937891960144,587731187798507929,144484,0.49759232997894287,587731187798507929,323.4075,1.0709,3812.527,7928.555,3,Ei
STRIPE82-0121,SPLUS.STRIPE82-0121.41209.griz,0.9967663288116455,587730846892360116,138253,-2.2697062492370605,587730846892360116,324.3983,-0.3055,6604.356,8082.428000000001,3,Ei
STRIPE82-0121,SPLUS.STRIPE82-0121.15004.griz,0.9963470101356506,587731185114677697,140191,-2.3777241706848145,587731185114677697,324.6533,-0.9435,4935.22,3906.728,3,Er
STRIPE82-0121,SPLUS.STRIPE82-0121.34083.griz,0.9935048818588257,587731185651417605,141120,1.3084808588027954,587731185651417605,324.3746,-0.45,6759.659000000001,7136.803000000001,2,Ei
STRIPE82-0122,SPLUS.STRIPE82-0122.05586.griz,0.9996339082717896,587730847429230827,138577,4.864714622497559,587730847429230827,324.4565,0.1783,6223.398,2085.851,3,Ei
STRIPE82-0122,SPLUS.STRIPE82-0122.13765.griz,0.9902335405349731,587730847966101564,138838,2.9810595512390137,587730847966101564,324.3439,0.4484,6960.576,3853.897,3,Ei
STRIPE82-0122,SPLUS.STRIPE82-0122.15784.griz,0.9922372698783875,587730847966167545,138849,4.399600505828857,587730847966167545,324.5733,0.521,5458.5740000000005,4328.958,3,Ec
STRIPE82-0123,SPLUS.STRIPE82-0123.25888.griz,0.9978965520858765,587731185651810727,141139,3.4258475303649902,587731185651810727,325.2266,-0.5224,10460.016,6662.541,3,S
STRIPE82-0124,SPLUS.STRIPE82-0124.22098.griz,0.9988344311714172,587730847966757211,138875,-2.013380527496338,587730847966757211,325.8881,0.5707,6129.5740000000005,4654.123,3,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.33433.griz,0.9980390667915344,587730848503431300,139174,1.2447881698608398,587730848503431300,325.4342,0.8742,9100.721,6641.26,3,Er
STRIPE82-0124,SPLUS.STRIPE82-0124.25352.griz,0.9906766414642334,587731187262488752,143709,2.8433258533477783,587731187262488752,325.3825,0.6606,9439.049,5242.849,3,Er
STRIPE82-0126,SPLUS.STRIPE82-0126.06694.griz,0.9979828596115112,587730847967150086,138891,-1.739465355873108,587730847967150086,326.7131,0.4918,10007.283000000001,4138.149,2,Ei
STRIPE82-0126,SPLUS.STRIPE82-0126.04602.griz,0.9991389513015747,587731186726207869,142869,1.0079097747802734,587731186726207869,326.7138,0.3543,10002.301,3237.7470000000003,3,Ei
STRIPE82-0126,SPLUS.STRIPE82-0126.06883.griz,0.9904190897941589,587734305411891581,225447,0.24602967500686646,587734305411891581,327.0636,0.5011,7712.526999999999,4198.76,2,Er
STRIPE82-0127,SPLUS.STRIPE82-0127.34205.griz,0.9968112111091614,587731186190516543,142046,0.8727328777313232,587731186190516543,329.3697,-0.1605,1894.68,9031.806,2,Ec
STRIPE82-0127,SPLUS.STRIPE82-0127.16416.griz,0.9982689619064331,587734303802065118,224716,-2.1888046264648438,587734303802065118,328.7827,-0.7703,5737.331999999999,5040.174,3,Ei
STRIPE82-0127,SPLUS.STRIPE82-0127.16224.griz,0.9999936819076538,587734303802065119,224717,-1.5569134950637817,587734303802065119,328.7809,-0.7727,5749.3,5024.595,3,Ei
STRIPE82-0128,SPLUS.STRIPE82-0128.16877.griz,0.9941385984420776,587734305412546763,225465,-1.7511533498764038,587734305412546763,328.4282,0.4729,8057.859,4013.994,3,Ei
STRIPE82-0128,SPLUS.STRIPE82-0128.18372.griz,0.99460768699646,587734305412743485,225468,-0.31398069858551025,587734305412743485,328.8964,0.5166,4993.501,4299.7970000000005,2,Ei
STRIPE82-0128,SPLUS.STRIPE82-0128.31833.griz,0.999818742275238,587734305949417556,225710,-2.0132288932800293,587734305949417556,328.4966,0.8809999999999999,7610.135,6685.255999999999,3,Er
STRIPE82-0129,SPLUS.STRIPE82-0129.05773.griz,0.9999321699142456,587734303265915238,224467,0.9902744293212891,587734303265915238,330.4686,-1.1706,3979.607,2420.048,3,S
STRIPE82-0129,SPLUS.STRIPE82-0129.18740.griz,0.9963733553886414,587734303802589562,224730,3.7624011039733887,587734303802589562,330.0615,-0.7401,6644.25,5237.964,2,Ei
STRIPE82-0129,SPLUS.STRIPE82-0129.19634.griz,0.9994101524353027,587734303802720300,224734,0.5735101699829102,587734303802720300,330.2821,-0.7085,5200.36,5444.727,3,Er
STRIPE82-0130,SPLUS.STRIPE82-0130.11259.griz,0.9994625449180603,587734305413333309,225476,0.25506001710891724,587734305413333309,330.3064,0.5432,5041.14,4474.299,3,Ei
STRIPE82-0131,SPLUS.STRIPE82-0131.37845.griz,0.9992944002151489,587734304339853472,224997,-0.5007857084274292,587734304339853472,330.9571,-0.2908,10059.208,8179.003000000001,3,Ei
STRIPE82-0132,SPLUS.STRIPE82-0132.10682.griz,0.9986103773117065,587731186728108335,142918,0.47998201847076416,587731186728108335,331.0802,0.3478,9253.747,3195.547,3,Er
STRIPE82-0134,SPLUS.STRIPE82-0134.07200.griz,0.9999856948852539,587731186729222379,142956,-1.9856425523757935,587731186729222379,333.5564,0.3693,2322.354,3335.719,3,Er
STRIPE82-0134,SPLUS.STRIPE82-0134.14829.griz,0.9956477284431458,587731187266027868,143801,4.068118095397949,587731187266027868,333.4723,0.6955,2873.091,5471.321,2,S
STRIPE82-0135,SPLUS.STRIPE82-0135.07899.griz,0.9951184988021851,587734303267749978,224520,-1.8799546957015991,587734303267749978,334.6041,-1.1278,4741.984,2700.3759999999997,3,Ei
STRIPE82-0136,SPLUS.STRIPE82-0136.17104.griz,0.9994713664054871,587731187266486450,143813,2.8532748222351074,587731187266486450,334.4826,0.7862,5536.991,6064.501,3,Ei
STRIPE82-0137,SPLUS.STRIPE82-0137.17625.griz,0.9950681924819946,587734303805210889,224811,-2.133728504180908,587734303805210889,335.9932,-0.8237,4926.847,4690.5740000000005,3,Ei
STRIPE82-0138,SPLUS.STRIPE82-0138.15457.griz,0.9984753727912903,587731187267338461,143844,2.6606593132019043,587731187267338461,336.4686,0.6764,1815.01,5346.503000000001,3,Ei
STRIPE82-0140,SPLUS.STRIPE82-0140.36227.griz,0.9923253059387207,587731187804733597,144667,1.1938787698745728,587731187804733597,337.5761,1.1799,3843.2059999999997,8642.083,2,Ei
STRIPE82-0141,SPLUS.STRIPE82-0141.22777.griz,0.9944846034049988,587734304343457824,225092,-2.266234874725342,587734304343457824,339.0866,-0.2686,3232.962,8323.983,3,Er
STRIPE82-0142,SPLUS.STRIPE82-0142.19938.griz,0.9919360876083374,587731187805257912,144695,-2.223137378692627,587731187805257912,338.8413,1.2055,4838.48,8809.127,3,Er
STRIPE82-0142,SPLUS.STRIPE82-0142.12072.griz,0.9973887801170349,587734305416937657,225585,-0.5217633247375488,587734305416937657,338.4783,0.5558,7214.151999999999,4556.955,3,Ec
STRIPE82-0143,SPLUS.STRIPE82-0143.24632.griz,0.990454375743866,587731185658626212,141377,-1.0661271810531616,587731185658626212,340.76800000000003,-0.5506,1504.295,6478.304,3,Er
STRIPE82-0143,SPLUS.STRIPE82-0143.19089.griz,0.9955915808677673,587734303807176969,224902,0.5100077986717224,587734303807176969,340.4617,-0.7211,3509.137,5362.571,3,Ei
STRIPE82-0144,SPLUS.STRIPE82-0144.21279.griz,0.9999972581863403,587731187805716717,144716,-2.442595958709717,587731187805716717,339.93300000000005,1.1903,6969.354,8709.94,3,Ei
STRIPE82-0144,SPLUS.STRIPE82-0144.26089.griz,0.9992384910583496,587734305954791466,225861,-1.4149161577224731,587734305954791466,340.7519,0.9907,1609.9520000000002,7403.448,3,Ei
STRIPE82-0146,SPLUS.STRIPE82-0146.20623.griz,0.9993354678153992,587731187806568654,144753,-2.367739677429199,587731187806568654,341.87800000000004,1.1702,3516.402,8578.603000000001,2,Ei
STRIPE82-0148,SPLUS.STRIPE82-0148.08647.griz,0.9906875491142273,587731186733351123,143124,-2.264526844024658,587731186733351123,343.0635,0.3869,5033.1990000000005,3451.353,0,Ei
STRIPE82-0148,SPLUS.STRIPE82-0148.22709.griz,0.9980601668357849,587731187807092984,144770,-2.293008804321289,587731187807092984,343.0933,1.1167,4838.104,8227.815999999999,2,Ei
STRIPE82-0149,SPLUS.STRIPE82-0149.30052.griz,0.9911978840827942,587731185660067919,141426,-2.392660617828369,587731185660067919,344.1178,-0.5483,7409.4619999999995,6493.726,3,Er
STRIPE82-0149,SPLUS.STRIPE82-0149.28118.griz,0.9996416568756104,587731185660068102,141436,-2.034712314605713,587731185660068102,344.1194,-0.4665,7398.975,7028.661999999999,2,Ei
STRIPE82-0149,SPLUS.STRIPE82-0149.26849.griz,0.9907360672950745,587734304345489625,225165,-1.5304051637649536,587734304345489625,343.7757,-0.4177,9649.089,7348.139,3,SB
STRIPE82-0149,SPLUS.STRIPE82-0149.26691.griz,0.9956300258636475,587734304345686202,225170,-2.2230143547058105,587734304345686202,344.1703,-0.4147,7065.826,7368.179,3,Er
STRIPE82-0150,SPLUS.STRIPE82-0150.04521.griz,0.9999655485153198,587731186734071933,143168,0.8939530253410339,587731186734071933,344.5969,0.2713,4273.812,2694.115,3,SB
STRIPE82-0150,SPLUS.STRIPE82-0150.16245.griz,0.9938856959342957,587731187807879281,144811,0.6651999950408936,587731187807879281,344.8814,1.2226,2411.66,8921.845,0,Ei
STRIPE82-0150,SPLUS.STRIPE82-0150.02769.griz,0.9999309778213501,587734304882753714,225430,2.7631115913391113,587734304882753714,344.6652,0.1749,3826.659,2063.1679999999997,3,S
STRIPE82-0150,SPLUS.STRIPE82-0150.21375.griz,0.9977826476097107,587734305956561036,225940,0.6077526211738586,587734305956561036,344.7784,0.932,3085.805,7018.916,3,S
STRIPE82-0152,SPLUS.STRIPE82-0152.23488.griz,0.990749180316925,587731187271729166,143989,0.9227499961853027,587731187271729166,346.4196,0.8175,1620.172,6269.698,3,Ei
STRIPE82-0154,SPLUS.STRIPE82-0154.09653.griz,0.9996669292449951,587731186735317159,143207,3.80780029296875,587731186735317159,347.4797,0.3636,3958.393,3298.5040000000004,3,SB
STRIPE82-0154,SPLUS.STRIPE82-0154.35821.griz,0.9905290007591248,587731187809255537,144845,2.544401168823242,587731187809255537,347.9296,1.1895,1014.1189999999999,8704.838,2,S
STRIPE82-0156,SPLUS.STRIPE82-0156.17241.griz,0.9950240254402161,587731187272712271,144007,0.7624571323394775,587731187272712271,348.6542,0.7048,5547.954000000001,5531.783,0,Ei
STRIPE82-0157,SPLUS.STRIPE82-0157.34413.griz,0.9986868500709534,587731186199756913,142333,4.723696231842041,587731186199756913,350.5333,-0.0541,2525.198,9728.68,3,S
STRIPE82-0157,SPLUS.STRIPE82-0157.42528.griz,0.9988113641738892,588015508727857294,560439,-2.1732683181762695,588015508727857294,349.4805,-0.3478,9416.1,7805.771,3,Er
STRIPE82-0157,SPLUS.STRIPE82-0157.42925.griz,0.9975578784942627,588015508728119338,560444,5.151213645935059,588015508728119338,350.0309,-0.3499,5813.776999999999,7791.776999999999,3,S
STRIPE82-0158,SPLUS.STRIPE82-0158.22941.griz,0.9994489550590515,587731187810435204,144879,-0.393801212310791,587731187810435204,350.6019,1.0868,2076.735,8032.875,3,Er
STRIPE82-0158,SPLUS.STRIPE82-0158.08378.griz,0.9994807839393616,588015509801861273,562612,4.497012615203857,588015509801861273,349.9646,0.4241,6247.535,3694.781,3,Ei
STRIPE82-0159,SPLUS.STRIPE82-0159.05043.griz,0.9918205738067627,587731185126211828,140597,-2.3111743927001953,587731185126211828,351.0012,-0.9605,8738.984,3795.362,2,Er
STRIPE82-0160,SPLUS.STRIPE82-0160.02325.griz,0.9957224130630493,588015509265383485,561529,4.106688022613525,588015509265383485,350.8891,0.187,9473.754,2142.456,3,Ei
STRIPE82-0161,SPLUS.STRIPE82-0161.04712.griz,0.9945565462112427,588015507655819396,558249,-2.1722545623779297,588015507655819396,353.3483,-1.143,2654.2659999999996,2600.597,3,Er
STRIPE82-0161,SPLUS.STRIPE82-0161.25234.griz,0.9996623992919922,588015508192755861,559286,-1.658664584159851,588015508192755861,353.4408,-0.6635,2048.361,5739.155,3,S
STRIPE82-0162,SPLUS.STRIPE82-0162.06940.griz,0.9955211877822876,587731186737676346,143266,-0.5838053226470947,587731186737676346,352.8715,0.4145,5774.562,3631.656,3,Er
STRIPE82-0163,SPLUS.STRIPE82-0163.10221.griz,0.9996707439422607,587731185127719023,140654,-2.3110294342041016,587731185127719023,354.3244,-0.9326,5542.109,3977.772,3,Er
STRIPE82-0163,SPLUS.STRIPE82-0163.10479.griz,0.998854398727417,587731185127784498,140657,-0.9934655427932739,587731185127784498,354.504,-0.9226,4366.6759999999995,4043.1290000000004,3,Ei
STRIPE82-0163,SPLUS.STRIPE82-0163.22271.griz,0.9900934100151062,588015508729888791,560489,-2.408198356628418,588015508729888791,354.055,-0.3051,7305.451999999999,8085.17,3,Er
STRIPE82-0164,SPLUS.STRIPE82-0164.34174.griz,0.999534010887146,587731187811745932,144915,-2.218189239501953,587731187811745932,353.6843,1.2585,9730.869,9156.872,3,Ei
STRIPE82-0164,SPLUS.STRIPE82-0164.06023.griz,0.9963536262512207,588015509266628809,561566,1.9342544078826904,588015509266628809,353.6861,0.1906,9720.062,2165.9610000000002,3,Ec
STRIPE82-0164,SPLUS.STRIPE82-0164.40669.griz,0.998802661895752,588015510340370564,563731,-2.5423431396484375,588015510340370564,353.744,1.0224,9340.45,7611.359,3,Er
STRIPE82-0165,SPLUS.STRIPE82-0165.28982.griz,0.9967526197433472,587731185665310853,141585,-1.8541654348373413,587731185665310853,355.9952,-0.5061,3882.59,6769.376,3,Ei
STRIPE82-0165,SPLUS.STRIPE82-0165.20995.griz,0.997793436050415,587731186201919586,142390,-2.092721939086914,587731186201919586,355.5028,-0.1884,7105.432,8849.431999999999,3,Er
STRIPE82-0166,SPLUS.STRIPE82-0166.00359.griz,0.9972853660583496,587731186201854101,142388,-2.2883377075195312,587731186201854101,355.2774,-0.002,8581.256,905.681,2,Er
STRIPE82-0166,SPLUS.STRIPE82-0166.02798.griz,0.9999946355819702,588015509267284101,561593,-0.2076178789138794,588015509267284101,355.2704,0.1261,8627.09,1744.0929999999998,3,Er
STRIPE82-0167,SPLUS.STRIPE82-0167.06879.griz,0.9928638935089111,588015507657785436,558284,-1.7168763875961304,588015507657785436,357.7946,-1.1536,1382.3239999999998,2530.8579999999997,3,Ei
STRIPE82-0168,SPLUS.STRIPE82-0168.06742.griz,0.9986740350723267,588015509805072535,562683,0.6937869191169739,588015509805072535,357.3319,0.42,4410.179,3667.949,2,Ei
STRIPE82-0169,SPLUS.STRIPE82-0169.11825.griz,0.9907538890838623,587731185666621597,141617,3.9767913818359375,587731185666621597,359.0562,-0.5406,2400.862,6543.541,3,SB
STRIPE82-0169,SPLUS.STRIPE82-0169.14035.griz,0.9918575882911682,587731186203557954,142434,2.790675163269043,587731186203557954,359.1336,-0.1464,1894.511,9124.162,2,S
STRIPE82-0169,SPLUS.STRIPE82-0169.12213.griz,0.9906991124153137,588015508194918437,559347,-2.1306962966918945,588015508194918437,358.4022,-0.7068,6681.718000000001,5455.9,3,Er
